text,text_clean,tokens,normalisasi,stopword,final_text,label,sterilisasi,stemming
"sebarin! 
buat yg blm bisa bedain nyeri dada krn serangan jantung vs heartburn krn gerd.

prinsipnya:
1. klo rasanya kek dada diremes2, terasa penuh, atau kek ada yg berdiri di atas dadamu (seringnya gbisa ditunjuk lokasi nyerinya), curigai serangan jantung!
2. klo nyeri",sebarin buat yg blm bisa bedain nyeri dada krn serangan jantung vs heartburn krn gerd prinsipnya klo rasanya kek dada diremes terasa penuh atau kek ada yg berdiri di atas dadamu seringnya gbisa ditunjuk lokasi nyerinya curigai serangan jantung klo nyeri,"['sebarin', 'buat', 'yg', 'blm', 'bisa', 'bedain', 'nyeri', 'dada', 'krn', 'serangan', 'jantung', 'vs', 'heartburn', 'krn', 'gerd', 'prinsipnya', 'klo', 'rasanya', 'kek', 'dada', 'diremes', 'terasa', 'penuh', 'atau', 'kek', 'ada', 'yg', 'berdiri', 'di', 'atas', 'dadamu', 'seringnya', 'gbisa', 'ditunjuk', 'lokasi', 'nyerinya', 'curigai', 'serangan', 'jantung', 'klo', 'nyeri']","['sebarin', 'untuk', 'yang', 'belum', 'bisa', 'membedakan', 'nyeri', 'dada', 'karena', 'serangan', 'jantung', 'vs', 'heartburn', 'karena', 'gerd', 'prinsipnya', 'kalau', 'rasanya', 'seperti', 'dada', 'diremes', 'terasa', 'penuh', 'atau', 'seperti', 'ada', 'yang', 'berdiri', 'di', 'atas', 'dadamu', 'seringnya', 'gbisa', 'ditunjuk', 'lokasi', 'nyerinya', 'curigai', 'serangan', 'jantung', 'kalau', 'nyeri']","['sebarin', 'membedakan', 'nyeri', 'dada', 'serangan', 'jantung', 'vs', 'heartburn', 'gerd', 'prinsipnya', 'kalau', 'rasanya', 'dada', 'diremes', 'terasa', 'penuh', 'berdiri', 'atas', 'dadamu', 'seringnya', 'gbisa', 'ditunjuk', 'lokasi', 'nyerinya', 'curigai', 'serangan', 'jantung', 'kalau', 'nyeri']",sebarin beda nyeri dada serang jantung vs heartburn gerd prinsip kalau rasa dada diremes asa penuh diri atas dada sering gbisa tunjuk lokasi nyeri curiga serang jantung kalau nyeri,berisiko,sebarin beda nyeri dada serang jantung vs heartburn gerd prinsip kalau rasa dada diremes asa penuh diri atas dada sering gbisa tunjuk lokasi nyeri curiga serang jantung kalau nyeri,sebarin beda nyeri dada serang jantung vs heartburn gerd prinsip kalau rasa dada diremes asa penuh diri atas dada sering gbisa tunjuk lokasi nyeri curiga serang jantung kalau nyeri
"gw pernah nyeri dada nembus punggung, napas ampe pendek2. gw tahan semaleman besok pagi ga kuat, nyetir sendiri ke ugd. singkatnya, jantung aman, disuruh jangan stres ",gw pernah nyeri dada nembus punggung napas ampe pendek gw tahan semaleman besok pagi ga kuat nyetir sendiri ke ugd singkatnya jantung aman disuruh jangan stres,"['gw', 'pernah', 'nyeri', 'dada', 'nembus', 'punggung', 'napas', 'ampe', 'pendek', 'gw', 'tahan', 'semaleman', 'besok', 'pagi', 'ga', 'kuat', 'nyetir', 'sendiri', 'ke', 'ugd', 'singkatnya', 'jantung', 'aman', 'disuruh', 'jangan', 'stres']","['saya', 'pernah', 'nyeri', 'dada', 'nembus', 'punggung', 'napas', 'ampe', 'pendek', 'saya', 'tahan', 'semaleman', 'besok', 'pagi', 'tidak', 'kuat', 'nyetir', 'sendiri', 'ke', 'ugd', 'singkatnya', 'jantung', 'aman', 'disuruh', 'jangan', 'stres']","['pernah', 'nyeri', 'dada', 'nembus', 'punggung', 'napas', 'ampe', 'pendek', 'tahan', 'semaleman', 'besok', 'pagi', 'kuat', 'nyetir', 'sendiri', 'ugd', 'singkatnya', 'jantung', 'aman', 'disuruh', 'jangan', 'stres']",pernah nyeri dada nembus punggung napas ampe pendek tahan maleman besok pagi kuat nyetir sendiri ugd singkat jantung aman suruh jangan stres,berisiko,pernah nyeri dada nembus punggung napas ampe pendek tahan maleman besok pagi kuat nyetir sendiri ugd singkat jantung aman suruh jangan stres,pernah nyeri dada nembus punggung napas ampe pendek tahan maleman besok pagi kuat nyetir sendiri ugd singkat jantung aman suruh jangan stres
"barusan bgt ibu2 dateng meriksain anaknya dg keluhan nyeri dada tp anaknya gaikut. ku bilang, kalau periksa pasiennya harus ikut bu, jawabannya ""anaknya masih sekolah dok""
""kalau gitu periksa sore juga bisa bu""
""kalau sore anaknya futsal dok""",barusan bgt ibu dateng meriksain anaknya dg keluhan nyeri dada tp anaknya gaikut ku bilang kalau periksa pasiennya harus ikut bu jawabannya anaknya masih sekolah dok kalau gitu periksa sore juga bisa bu kalau sore anaknya futsal dok,"['barusan', 'bgt', 'ibu', 'dateng', 'meriksain', 'anaknya', 'dg', 'keluhan', 'nyeri', 'dada', 'tp', 'anaknya', 'gaikut', 'ku', 'bilang', 'kalau', 'periksa', 'pasiennya', 'harus', 'ikut', 'bu', 'jawabannya', 'anaknya', 'masih', 'sekolah', 'dok', 'kalau', 'gitu', 'periksa', 'sore', 'juga', 'bisa', 'bu', 'kalau', 'sore', 'anaknya', 'futsal', 'dok']","['barusan', 'banget', 'ibu', 'datang', 'meriksain', 'anaknya', 'dengan', 'keluhan', 'nyeri', 'dada', 'tapi', 'anaknya', 'gaikut', 'ku', 'bilang', 'kalau', 'periksa', 'pasiennya', 'harus', 'ikut', 'bu', 'jawabannya', 'anaknya', 'masih', 'sekolah', 'dok', 'kalau', 'begitu', 'periksa', 'sore', 'juga', 'bisa', 'bu', 'kalau', 'sore', 'anaknya', 'futsal', 'dok']","['barusan', 'banget', 'ibu', 'datang', 'meriksain', 'anaknya', 'keluhan', 'nyeri', 'dada', 'anaknya', 'gaikut', 'ku', 'bilang', 'kalau', 'periksa', 'pasiennya', 'ikut', 'bu', 'jawabannya', 'anaknya', 'sekolah', 'dok', 'kalau', 'periksa', 'sore', 'bu', 'kalau', 'sore', 'anaknya', 'futsal', 'dok']",barusan banget ibu datang meriksain anak keluh nyeri dada anak gaikut ku bilang kalau periksa pasien ikut bu jawab anak sekolah dok kalau periksa sore bu kalau sore anak futsal dok,berisiko,barusan banget datang meriksain anak keluh nyeri dada anak gaikut ku bilang kalau periksa ikut bu jawab anak sekolah dok kalau periksa sore bu kalau sore anak futsal dok,barusan banget ibu datang meriksain anak keluh nyeri dada anak gaikut ku bilang kalau periksa pasien ikut bu jawab anak sekolah dok kalau periksa sore bu kalau sore anak futsal dok
"suami saya bulan lalu begini, baru usia 39, keluhan nyeri dada kiri merambat ke bahu dan lengan. saya paksa ke igd meskipun dia awalnya nolak terus, alhamdulillah ekg normal, tapi tetap waspada sekarang takutnya kambuh lagi.",suami saya bulan lalu begini baru usia keluhan nyeri dada kiri merambat ke bahu dan lengan saya paksa ke igd meskipun dia awalnya nolak terus alhamdulillah ekg normal tapi tetap waspada sekarang takutnya kambuh lagi,"['suami', 'saya', 'bulan', 'lalu', 'begini', 'baru', 'usia', 'keluhan', 'nyeri', 'dada', 'kiri', 'merambat', 'ke', 'bahu', 'dan', 'lengan', 'saya', 'paksa', 'ke', 'igd', 'meskipun', 'dia', 'awalnya', 'nolak', 'terus', 'alhamdulillah', 'ekg', 'normal', 'tapi', 'tetap', 'waspada', 'sekarang', 'takutnya', 'kambuh', 'lagi']","['suami', 'saya', 'bulan', 'lalu', 'begini', 'baru', 'usia', 'keluhan', 'nyeri', 'dada', 'kiri', 'merambat', 'ke', 'bahu', 'dan', 'lengan', 'saya', 'paksa', 'ke', 'instalasi gawat darurat', 'meskipun', 'dia', 'awalnya', 'nolak', 'terus', 'alhamdulillah', 'ekg', 'normal', 'tapi', 'tetap', 'waspada', 'sekarang', 'takutnya', 'kambuh', 'lagi']","['suami', 'bulan', 'lalu', 'begini', 'baru', 'usia', 'keluhan', 'nyeri', 'dada', 'kiri', 'merambat', 'bahu', 'lengan', 'paksa', 'instalasi gawat darurat', 'meskipun', 'awalnya', 'nolak', 'terus', 'alhamdulillah', 'ekg', 'normal', 'tetap', 'waspada', 'sekarang', 'takutnya', 'kambuh']",suami bulan lalu begini baru usia keluh nyeri dada kiri rambat bahu lengan paksa instalasi gawat darurat meski awal nolak terus alhamdulillah ekg normal tetap waspada sekarang takut kambuh,berisiko,suami bulan lalu begini baru usia keluh nyeri dada kiri rambat bahu lengan paksa instalasi gawat darurat meski awal nolak terus alhamdulillah ekg normal tetap waspada sekarang takut kambuh,suami bulan lalu begini baru usia keluh nyeri dada kiri rambat bahu lengan paksa instalasi gawat darurat meski awal nolak terus alhamdulillah ekg normal tetap waspada sekarang takut kambuh
"nyeri dada yang serangan jantung mah emergency kakak, masih aja nanya etdah.",nyeri dada yang serangan jantung mah emergency kakak masih aja nanya etdah,"['nyeri', 'dada', 'yang', 'serangan', 'jantung', 'mah', 'emergency', 'kakak', 'masih', 'aja', 'nanya', 'etdah']","['nyeri', 'dada', 'yang', 'serangan', 'jantung', 'mah', 'emergency', 'kakak', 'masih', 'saja', 'bertanya', 'etdah']","['nyeri', 'dada', 'serangan', 'jantung', 'mah', 'emergency', 'kakak', 'bertanya', 'etdah']",nyeri dada serang jantung mah emergency kakak tanya etdah,berisiko,nyeri dada serang jantung mah emergency tanya etdah,nyeri dada serang jantung mah emergency kakak tanya etdah
hahhh zafff kok bisaa?  aamiin ya zafff semoga ga ngerasain nyeri dada lagii,hahhh zafff kok bisaa aamiin ya zafff semoga ga ngerasain nyeri dada lagii,"['hahhh', 'zafff', 'kok', 'bisaa', 'aamiin', 'ya', 'zafff', 'semoga', 'ga', 'ngerasain', 'nyeri', 'dada', 'lagii']","['hahhh', 'zafff', 'kok', 'bisaa', 'aamiin', 'iya', 'zafff', 'semoga', 'tidak', 'ngerasain', 'nyeri', 'dada', 'lagii']","['hahhh', 'zafff', 'kok', 'bisaa', 'aamiin', 'iya', 'zafff', 'semoga', 'ngerasain', 'nyeri', 'dada', 'lagii']",hahhh zafff kok bisaa aamiin iya zafff moga ngerasain nyeri dada lagi,berisiko,hahhh zafff kok bisaa aamiin iya zafff moga ngerasain nyeri dada lagi,hahhh zafff kok bisaa aamiin iya zafff moga ngerasain nyeri dada lagi
nyeri dada boleh ke igd? nggak ditolak atau disuruh ke poli atau bahkan disuruh balik ke faskes 1 gitu?,nyeri dada boleh ke igd nggak ditolak atau disuruh ke poli atau bahkan disuruh balik ke faskes gitu,"['nyeri', 'dada', 'boleh', 'ke', 'igd', 'nggak', 'ditolak', 'atau', 'disuruh', 'ke', 'poli', 'atau', 'bahkan', 'disuruh', 'balik', 'ke', 'faskes', 'gitu']","['nyeri', 'dada', 'boleh', 'ke', 'instalasi gawat darurat', 'tidak', 'ditolak', 'atau', 'disuruh', 'ke', 'poli', 'atau', 'bahkan', 'disuruh', 'balik', 'ke', 'faskes', 'begitu']","['nyeri', 'dada', 'instalasi gawat darurat', 'ditolak', 'disuruh', 'poli', 'bahkan', 'disuruh', 'balik', 'faskes']",nyeri dada instalasi gawat darurat tolak suruh pol bahkan suruh balik faskes,berisiko,nyeri dada instalasi gawat darurat tolak suruh pol bahkan suruh balik faskes,nyeri dada instalasi gawat darurat tolak suruh pol bahkan suruh balik faskes
"nyeri dada, sesak napas, keringet dingin.  pertanda? anfal sedang bekerja ",nyeri dada sesak napas keringet dingin pertanda anfal sedang bekerja,"['nyeri', 'dada', 'sesak', 'napas', 'keringet', 'dingin', 'pertanda', 'anfal', 'sedang', 'bekerja']","['nyeri', 'dada', 'sesak', 'napas', 'keringat', 'dingin', 'pertanda', 'anfal', 'sedang', 'bekerja']","['nyeri', 'dada', 'sesak', 'napas', 'keringat', 'dingin', 'pertanda', 'anfal', 'sedang', 'bekerja']",nyeri dada sesak napas keringat dingin tanda anfal sedang kerja,berisiko,nyeri dada sesak napas keringat dingin tanda anfal sedang kerja,nyeri dada sesak napas keringat dingin tanda anfal sedang kerja
bremshake ak ktar ktir sndiri … mana gabisa ditebak… kek ada bau’ nyeri dada sambil nangis sesegukan gitu …,bremshake ak ktar ktir sndiri mana gabisa ditebak kek ada bau nyeri dada sambil nangis sesegukan gitu,"['bremshake', 'ak', 'ktar', 'ktir', 'sndiri', 'mana', 'gabisa', 'ditebak', 'kek', 'ada', 'bau', 'nyeri', 'dada', 'sambil', 'nangis', 'sesegukan', 'gitu']","['bremshake', 'saya', 'ktar', 'ktir', 'sendiri', 'mana', 'tidak bisa', 'ditebak', 'seperti', 'ada', 'bau', 'nyeri', 'dada', 'sambil', 'menangis', 'sesegukan', 'begitu']","['bremshake', 'ktar', 'ktir', 'sendiri', 'mana', 'tidak bisa', 'ditebak', 'bau', 'nyeri', 'dada', 'menangis', 'sesegukan']",bremshake ktar ktir sendiri mana tidak bisa tebak bau nyeri dada menang sesegukan,berisiko,bremshake ktar ktir sendiri mana tidak bisa tebak bau nyeri dada menang sesegukan,bremshake ktar ktir sendiri mana tidak bisa tebak bau nyeri dada menang sesegukan
haduh. kasus yang sama terjadi pada saya sendiri. usia masih 25an. minggu lalu habis opname karena uap. nyeri dada kiri menjalar sampai punggung selama 3 jam. no smoking. profilipid jelek selama 3 tahun. au tg chol tinggi . sementara dapat terapi pengencer darah ,haduh kasus yang sama terjadi pada saya sendiri usia masih an minggu lalu habis opname karena uap nyeri dada kiri menjalar sampai punggung selama jam no smoking profilipid jelek selama tahun au tg chol tinggi sementara dapat terapi pengencer darah,"['haduh', 'kasus', 'yang', 'sama', 'terjadi', 'pada', 'saya', 'sendiri', 'usia', 'masih', 'an', 'minggu', 'lalu', 'habis', 'opname', 'karena', 'uap', 'nyeri', 'dada', 'kiri', 'menjalar', 'sampai', 'punggung', 'selama', 'jam', 'no', 'smoking', 'profilipid', 'jelek', 'selama', 'tahun', 'au', 'tg', 'chol', 'tinggi', 'sementara', 'dapat', 'terapi', 'pengencer', 'darah']","['haduh', 'kasus', 'yang', 'sama', 'terjadi', 'pada', 'saya', 'sendiri', 'usia', 'masih', 'an', 'minggu', 'lalu', 'habis', 'opname', 'karena', 'uap', 'nyeri', 'dada', 'kiri', 'menjalar', 'sampai', 'punggung', 'selama', 'jam', 'nomor', 'smoking', 'profilipid', 'jelek', 'selama', 'tahun', 'alternate universe', 'tg', 'kolesterol', 'tinggi', 'sementara', 'dapat', 'terapi', 'pengencer', 'darah']","['haduh', 'kasus', 'sama', 'terjadi', 'sendiri', 'usia', 'an', 'minggu', 'lalu', 'habis', 'opname', 'uap', 'nyeri', 'dada', 'kiri', 'menjalar', 'punggung', 'selama', 'jam', 'nomor', 'smoking', 'profilipid', 'jelek', 'selama', 'tahun', 'alternate universe', 'tg', 'kolesterol', 'tinggi', 'terapi', 'pengencer', 'darah']",haduh kasus sama jadi sendiri usia an minggu lalu habis opname uap nyeri dada kiri jalar punggung lama jam nomor smoking profilipid jelek lama tahun alternate universe tg kolesterol tinggi terapi encer darah,berisiko,haduh kasus sama jadi sendiri usia an minggu lalu habis opname uap nyeri dada kiri jalar punggung lama jam nomor smoking profilipid jelek lama tahun alternate universe tg kolesterol tinggi terapi encer darah,haduh kasus sama jadi sendiri usia an minggu lalu habis opname uap nyeri dada kiri jalar punggung lama jam nomor smoking profilipid jelek lama tahun alternate universe tg kolesterol tinggi terapi encer darah
"kalau bengkaknya dibarengi sama sesak napas atau nyeri dada, itu tandanya harus langsung ke igd hari itu juga.",kalau bengkaknya dibarengi sama sesak napas atau nyeri dada itu tandanya harus langsung ke igd hari itu juga,"['kalau', 'bengkaknya', 'dibarengi', 'sama', 'sesak', 'napas', 'atau', 'nyeri', 'dada', 'itu', 'tandanya', 'harus', 'langsung', 'ke', 'igd', 'hari', 'itu', 'juga']","['kalau', 'bengkaknya', 'dibarengi', 'sama', 'sesak', 'napas', 'atau', 'nyeri', 'dada', 'itu', 'tandanya', 'harus', 'langsung', 'ke', 'instalasi gawat darurat', 'hari', 'itu', 'juga']","['kalau', 'bengkaknya', 'dibarengi', 'sama', 'sesak', 'napas', 'nyeri', 'dada', 'tandanya', 'langsung', 'instalasi gawat darurat', 'hari']",kalau bengkak bareng sama sesak napas nyeri dada tanda langsung instalasi gawat darurat hari,berisiko,kalau bengkak bareng sama sesak napas nyeri dada tanda langsung instalasi gawat darurat hari,kalau bengkak bareng sama sesak napas nyeri dada tanda langsung instalasi gawat darurat hari
nyeri dada gw men,nyeri dada gw men,"['nyeri', 'dada', 'gw', 'men']","['nyeri', 'dada', 'saya', 'men']","['nyeri', 'dada', 'men']",nyeri dada men,berisiko,nyeri dada men,nyeri dada men
"2 bulan lalu aku ngalamin nyeri dada. tapi emang durasi nya agak lama gak cuma 5 menitan aja. aku udah panik bgt kirain aku kena serangan jantung juga. pas dateng ke klinik, ternyata gerd ",bulan lalu aku ngalamin nyeri dada tapi emang durasi nya agak lama gak cuma menitan aja aku udah panik bgt kirain aku kena serangan jantung juga pas dateng ke klinik ternyata gerd,"['bulan', 'lalu', 'aku', 'ngalamin', 'nyeri', 'dada', 'tapi', 'emang', 'durasi', 'nya', 'agak', 'lama', 'gak', 'cuma', 'menitan', 'aja', 'aku', 'udah', 'panik', 'bgt', 'kirain', 'aku', 'kena', 'serangan', 'jantung', 'juga', 'pas', 'dateng', 'ke', 'klinik', 'ternyata', 'gerd']","['bulan', 'lalu', 'aku', 'ngalamin', 'nyeri', 'dada', 'tapi', 'memang', 'durasi', 'nya', 'sedikit', 'lama', 'tidak', 'cuma', 'menitan', 'saja', 'aku', 'sudah', 'panik', 'banget', 'kirain', 'aku', 'kena', 'serangan', 'jantung', 'juga', 'saat', 'datang', 'ke', 'klinik', 'ternyata', 'gerd']","['bulan', 'lalu', 'aku', 'ngalamin', 'nyeri', 'dada', 'memang', 'durasi', 'nya', 'sedikit', 'lama', 'cuma', 'menitan', 'aku', 'panik', 'banget', 'kirain', 'aku', 'kena', 'serangan', 'jantung', 'datang', 'klinik', 'ternyata', 'gerd']",bulan lalu aku ngalamin nyeri dada memang durasi nya sedikit lama cuma menit aku panik banget kirain aku kena serang jantung datang klinik nyata gerd,berisiko,bulan lalu aku ngalamin nyeri dada memang durasi nya sedikit lama cuma menit aku panik banget kirain aku kena serang jantung datang klinik nyata gerd,bulan lalu aku ngalamin nyeri dada memang durasi nya sedikit lama cuma menit aku panik banget kirain aku kena serang jantung datang klinik nyata gerd
"tapi kalo memang nyerinya berkelanjutan, sebaiknya konsul ke dokter kak, ketika nyeri langsung aja ke ugd atau faskes yg ada ekgnya.. setahuku, kalo pasien datang dengan keluhan nyeri dada, protap utamanya pasti bakal di ekg buat rule out acs dan itu ditanggung bpjs..",tapi kalo memang nyerinya berkelanjutan sebaiknya konsul ke dokter kak ketika nyeri langsung aja ke ugd atau faskes yg ada ekgnya setahuku kalo pasien datang dengan keluhan nyeri dada protap utamanya pasti bakal di ekg buat rule out acs dan itu ditanggung bpjs,"['tapi', 'kalo', 'memang', 'nyerinya', 'berkelanjutan', 'sebaiknya', 'konsul', 'ke', 'dokter', 'kak', 'ketika', 'nyeri', 'langsung', 'aja', 'ke', 'ugd', 'atau', 'faskes', 'yg', 'ada', 'ekgnya', 'setahuku', 'kalo', 'pasien', 'datang', 'dengan', 'keluhan', 'nyeri', 'dada', 'protap', 'utamanya', 'pasti', 'bakal', 'di', 'ekg', 'buat', 'rule', 'out', 'acs', 'dan', 'itu', 'ditanggung', 'bpjs']","['tapi', 'kalau', 'memang', 'nyerinya', 'berkelanjutan', 'sebaiknya', 'konsul', 'ke', 'dokter', 'kak', 'ketika', 'nyeri', 'langsung', 'saja', 'ke', 'ugd', 'atau', 'faskes', 'yang', 'ada', 'ekgnya', 'setahuku', 'kalau', 'pasien', 'datang', 'dengan', 'keluhan', 'nyeri', 'dada', 'protap', 'utamanya', 'pasti', 'bakal', 'di', 'ekg', 'untuk', 'rule', 'out', 'acs', 'dan', 'itu', 'ditanggung', 'bpjs']","['kalau', 'memang', 'nyerinya', 'berkelanjutan', 'sebaiknya', 'konsul', 'dokter', 'kak', 'nyeri', 'langsung', 'ugd', 'faskes', 'ekgnya', 'setahuku', 'kalau', 'pasien', 'datang', 'keluhan', 'nyeri', 'dada', 'protap', 'utamanya', 'bakal', 'ekg', 'rule', 'out', 'acs', 'ditanggung', 'bpjs']",kalau memang nyeri lanjut baik konsul dokter kak nyeri langsung ugd faskes ekgnya tahu kalau pasien datang keluh nyeri dada protap utama bakal ekg rule out acs tanggung bpjs,tidak berisiko,kalau memang nyeri lanjut baik konsul kak nyeri langsung ugd faskes ekgnya tahu kalau datang keluh nyeri dada protap utama bakal ekg rule out acs tanggung bpjs,kalau memang nyeri lanjut baik konsul dokter kak nyeri langsung ugd faskes ekgnya tahu kalau pasien datang keluh nyeri dada protap utama bakal ekg rule out acs tanggung bpjs
"akhir akhir ini kalo abis makan suka kembung galama nyeri dada, kalo gak makan melayang",akhir akhir ini kalo abis makan suka kembung galama nyeri dada kalo gak makan melayang,"['akhir', 'akhir', 'ini', 'kalo', 'abis', 'makan', 'suka', 'kembung', 'galama', 'nyeri', 'dada', 'kalo', 'gak', 'makan', 'melayang']","['akhir', 'akhir', 'ini', 'kalau', 'habis', 'makan', 'suka', 'kembung', 'tidak lama', 'nyeri', 'dada', 'kalau', 'tidak', 'makan', 'melayang']","['akhir', 'akhir', 'kalau', 'habis', 'makan', 'suka', 'kembung', 'tidak lama', 'nyeri', 'dada', 'kalau', 'makan', 'melayang']",akhir akhir kalau habis makan suka kembung tidak lama nyeri dada kalau makan layang,berisiko,akhir akhir kalau habis makan suka kembung tidak lama nyeri dada kalau makan layang,akhir akhir kalau habis makan suka kembung tidak lama nyeri dada kalau makan layang
